,종목코드,종목명,fullCode
2670,A287310,KBSTAR 200경기소비재,KR7287310007
2671,A287320,KBSTAR 200산업재,KR7287320006
2672,A287330,KBSTAR 200생활소비재,KR7287330005
2673,A287410,제이시스메디칼,KR7287410005
2674,A288330,브릿지바이오테라퓨틱스,KR7288330004
2675,A288490,나라소프트,KR7288490006
2676,A288620,에스퓨얼셀,KR7288620008
2677,A288980,모아데이타,KR7288980006
2678,A289010,아이스크림에듀,KR7289010001
2679,A289040,KODEX MSCI KOREA ESG유니버설,KR7289040008
2680,A289080,SV인베스트먼트,KR7289080004
2681,A289220,자이언트스텝,KR7289220006
2682,A289250,TIGER MSCI KOREA ESG유니버설,KR7289250003
2683,A289260,TIGER MSCI KOREA ESG리더스,KR7289260002
2684,A289480,TIGER 200커버드콜ATM,KR7289480006
2685,A289670,ARIRANG 국채선물10년,KR7289670002
2686,A289860,지슨,KR7289860009
2687,A290080,KBSTAR 200고배당커버드콜ATM,KR7290080001
2688,A290090,트윔,KR7290090000
2689,A290120,대유에이피,KR7290120005
2690,A290130,KBSTAR ESG사회책임투자,KR7290130004
2691,A290270,휴네시온,KR7290270008
2692,A290380,대유,KR7290380005
2693,A290520,신도기연,KR7290520006
2694,A290550,디케이티,KR7290550003
2695,A290650,엘앤씨바이오,KR7290650001
2696,A290660,네오펙트,KR7290660000
2697,A290670,대보마그네틱,KR7290670009
2698,A290690,소룩스,KR7290690007
2699,A290720,푸드나무,KR7290720002
2700,A290740,액트로,KR7290740000
2701,A291130,ACE 멕시코MSCI(합성),KR7291130003
2702,A291230,엔피,KR7291230001
2703,A291620,KOSEF 코스닥150선물인버스,KR7291620003
2704,A291630,KOSEF 코스닥150선물레버리지,KR7291630002
2705,A291650,압타머사이언스,KR7291650000
2706,A291680,KBSTAR 차이나H선물인버스(H),KR7291680007
2707,A291810,핀텔,KR7291810000
2708,A291890,KODEX MSCI EM선물(H),KR7291890002
2709,A292050,KBSTAR KRX300,KR7292050002
2710,A292150,TIGER TOP10,KR7292150000
2711,A292160,TIGER KRX300,KR7292160009
2712,A292190,KODEX KRX300,KR7292190006
2713,A292340,마이티 200커버드콜ATM레버리지,KR7292340007
2714,A292500,SOL KRX300,KR7292500006
2715,A292560,TIGER 일본엔선물,KR7292560000
2716,A292730,FOCUS KRX300,KR7292730009
2717,A292750,ARIRANG KRX300,KR7292750007
2718,A292770,KODEX 국채선물3년인버스,KR7292770005
2719,A293180,HANARO 200,KR7293180006
2720,A293480,하나제약,KR7293480000
2721,A293490,카카오게임즈,KR7293490009
2722,A293580,나우IB,KR7293580007
2723,A293780,압타바이오,KR7293780003
2724,A293940,신한알파리츠,KR7293940003
2725,A294090,이오플로우,KR7294090006
2726,A294140,레몬,KR7294140009
2727,A294400,KOSEF 200TR,KR7294400007
2728,A294570,쿠콘,KR7294570007
2729,A294630,서남,KR7294630009
2730,A294870,HDC현대산업개발,KR7294870001
2731,A295000,KBSTAR 국채선물10년,KR7295000004
2732,A295020,KBSTAR 국채선물10년인버스,KR7295020002
2733,A295040,SOL 200TR,KR7295040000
2734,A295820,ARIRANG 200동일가중,KR7295820005
2735,A296520,가이아코퍼레이션,KR7296520000
2736,A296640,이노룰스,KR7296640006
2737,A297090,씨에스베어링,KR7297090003
2738,A297570,알로이스,KR7297570004
2739,A297890,HB솔루션,KR7297890006
2740,A298000,효성화학,KR7298000001
2741,A298020,효성티앤씨,KR7298020009
2742,A298040,효성중공업,KR7298040007
2743,A298050,효성첨단소재,KR7298050006
2744,A298060,에스씨엠생명과학,KR7298060005
2745,A298210,바이오스펙트럼,KR7298210006
2746,A298340,ARIRANG 국채선물3년,KR7298340001
2747,A298380,에이비엘바이오,KR7298380007
2748,A298420,넷마블네오,KR7298420001
2749,A298540,더네이쳐홀딩스,KR7298540006
2750,A298690,에어부산,KR7298690009
2751,A298770,KODEX 한국대만IT프리미어,KR7298770009
2752,A298830,슈어소프트테크,KR7298830001
2753,A298870,우리벤처파트너스,KR7298870007
2754,A299030,하나기술,KR7299030007
2755,A299070,ACE 국채선물10년인버스,KR7299070003
2756,A299080,ACE 국채선물3년인버스,KR7299080002
2757,A299170,더블유에스아이,KR7299170001
2758,A299480,지앤이헬스케어,KR7299480004
2759,A299660,셀리드,KR7299660001
2760,A299670,에스엠비나,KR7299670000
2761,A299900,위지윅스튜디오,KR7299900001
2762,A299910,베스파,KR7299910000
2763,A300080,플리토,KR7300080009
2764,A300120,라온피플,KR7300120003
2765,A300610,TIGER K게임,KR7300610003
2766,A300640,KBSTAR 게임테마,KR7300640000
2767,A300720,한일시멘트,KR7300720000
2768,A300900,에이에이아이헬스케어,KR7300900008
2769,A300950,KODEX 게임산업,KR7300950003
2770,A301300,바이브컴퍼니,KR7301300000
2771,A301400,ARIRANG 코스닥150,KR7301400008
2772,A301410,ARIRANG 코스닥150선물인버스,KR7301410007
2773,A301440,ARIRANG 코스피중형주,KR7301440004
2774,A302190,TIGER 중장기국채,KR7302190004
2775,A302430,이노메트리,KR7302430004
2776,A302440,SK바이오사이언스,KR7302440003
2777,A302450,KBSTAR 코스피,KR7302450002
2778,A302550,리메드,KR7302550009
2779,A302920,더콘텐츠온,KR7302920004
2780,A303030,지니틱스,KR7303030001
2781,A303360,프로테옴텍,KR7303360002
2782,A303530,이노뎁,KR7303530000
2783,A304100,솔트룩스,KR7304100001
2784,A304360,에스바이오메딕스,KR7304360001
2785,A304660,KODEX 미국채울트라30년선물(H),KR7304660004
2786,A304670,KODEX 미국채울트라30년선물인버스(H),KR7304670003
2787,A304760,HANARO KRX300,KR7304760002
2788,A304770,HANARO 코스닥150,KR7304770001
2789,A304780,HANARO 200선물레버리지,KR7304780000
2790,A304840,피플바이오,KR7304840002
2791,A304940,KODEX 미국나스닥100선물(H),KR7304940000
2792,A305050,ACE 코스피,KR7305050007
2793,A305080,TIGER 미국채10년선물,KR7305080004
2794,A305090,마이크로디지탈,KR7305090003
2795,A305540,TIGER 2차전지테마,KR7305540007
2796,A305720,KODEX 2차전지산업,KR7305720005
2797,A306040,에스제이그룹,KR7306040007
2798,A306200,세아제강,KR7306200007
2799,A306520,HANARO 200선물인버스,KR7306520008
2800,A306530,HANARO 코스닥150선물레버리지,KR7306530007
2801,A306620,네온테크,KR7306620006
2802,A306950,KODEX KRX300레버리지,KR7306950007
2803,A307010,KBSTAR KRX300레버리지,KR7307010009
2804,A307180,아이엘사이언스,KR7307180000
2805,A307280,원바이오젠,KR7307280008
2806,A307510,TIGER 의료기기,KR7307510008
2807,A307520,TIGER 지주회사,KR7307520007
2808,A307750,국전약품,KR7307750000
2809,A307870,비투엔,KR7307870006
2810,A307930,컴퍼니케이,KR7307930008
2811,A307950,현대오토에버,KR7307950006
2812,A308080,바이젠셀,KR7308080001
2813,A308100,까스텔바작,KR7308100007
2814,A308170,씨티알모빌리티,KR7308170000
2815,A308620,KODEX 미국채10년선물,KR7308620004
2816,A308700,테크엔,KR7308700004
2817,A309210,ARIRANG KRX300헬스케어,KR7309210003
2818,A309230,ACE 미국WideMoat가치주,KR7309230001
2819,A309930,오하임아이엔티,KR7309930006
2820,A309960,LB인베스트먼트,KR7309960003
2821,A310080,KBSTAR 중국MSCI China(H),KR7310080007
2822,A310200,애니플러스,KR7310200001
2823,A310210,보로노이,KR7310210000
2824,A310870,디와이씨,KR7310870001
2825,A310960,TIGER 200TR,KR7310960000
2826,A310970,TIGER MSCI Korea TR,KR7310970009
2827,A311060,엘에이티,KR7311060008
2828,A311320,지오엘리먼트,KR7311320006
2829,A311390,네오크레마,KR7311390009
2830,A311690,CJ 바이오사이언스,KR7311690002
2831,A311960,에이아이더뉴트리진,KR7311960009
2832,A312610,에이에프더블류,KR7312610009
2833,A313760,윌링스,KR7313760001
2834,A314130,지놈앤컴퍼니,KR7314130006
2835,A314140,알피바이오,KR7314140005
2836,A314250,KODEX 미국FANG플러스(H),KR7314250002
2837,A314700,HANARO 농업융복합산업,KR7314700006
2838,A314930,바이오다인,KR7314930009
2839,A315270,TIGER 200커뮤니케이션서비스,KR7315270009
2840,A315480,KBSTAR 200커뮤니케이션서비스,KR7315480004
2841,A315640,딥노이드,KR7315640003
2842,A315930,KODEX Top5PlusTR,KR7315930008
2843,A315960,KBSTAR 대형고배당10TR,KR7315960005
2844,A316140,우리금융지주,KR7316140003
2845,A316300,ACE 싱가포르리츠,KR7316300003
2846,A316640,마이지놈박스,KR7316640002
2847,A316670,KOSEF 코스닥150,KR7316670009
2848,A317120,라닉스,KR7317120004
2849,A317240,TS트릴리온,KR7317240000
2850,A317330,덕산테코피아,KR7317330009
2851,A317400,자이에스앤디,KR7317400000
2852,A317530,캐리소프트,KR7317530004
2853,A317690,퀀타매트릭스,KR7317690006
2854,A317770,엑스페릭스,KR7317770006
2855,A317830,에스피시스템스,KR7317830008
2856,A317850,대모,KR7317850006
2857,A317860,노드메이슨,KR7317860005
2858,A317870,엔바이오니아,KR7317870004
2859,A318000,KBG,KR7318000007
2860,A318010,팜스빌,KR7318010006
2861,A318020,포인트모바일,KR7318020005
2862,A318160,셀바이오휴먼텍,KR7318160009
2863,A318410,비비씨,KR7318410008
2864,A318660,타임기술,KR7318660008
2865,A319400,현대무벡스,KR7319400008
2866,A319640,TIGER 골드선물(H),KR7319640009
2867,A319660,피에스케이,KR7319660007
2868,A319870,KBSTAR KRX300미국달러선물혼합,KR7319870002
2869,A320000,윈텍,KR7320000003
2870,A321260,프로이천,KR7321260002
2871,A321410,KODEX 멀티에셋하이인컴(H),KR7321410003
2872,A321550,티움바이오,KR7321550006
2873,A321820,와이더플래닛,KR7321820003
2874,A322000,HD현대에너지솔루션,KR7322000001
2875,A322120,ACE 스마트퀄리티,KR7322120007
2876,A322130,ACE 스마트로우볼,KR7322130006
2877,A322150,ACE 스마트하이베타,KR7322150004
2878,A322180,티라유텍,KR7322180001
2879,A322190,베른,KR7322190000
2880,A322310,오로스테크놀로지,KR7322310004
2881,A322400,HANARO e커머스,KR7322400003
2882,A322410,HANARO 고배당,KR7322410002
2883,A322510,제이엘케이,KR7322510009
2884,A322780,코퍼스코리아,KR7322780008
2885,A322970,무진메디,KR7322970005
2886,A323230,엠에프엠코리아,KR7323230003
2887,A323280,태성,KR7323280008
2888,A323350,다원넥스뷰,KR7323350009
2889,A323410,카카오뱅크,KR7323410001
2890,A323530,아이월드제약,KR7323530006
2891,A323990,박셀바이오,KR7323990002
2892,A325010,KODEX Fn성장,KR7325010007
2893,A325020,KODEX 배당가치,KR7325020006
2894,A326030,SK바이오팜,KR7326030004
2895,A326230,KBSTAR 내수주플러스,KR7326230000
2896,A326240,KBSTAR IT플러스,KR7326240009
2897,A327260,RF머트리얼즈,KR7327260006
2898,A327610,펨토바이오메드,KR7327610002
2899,A328130,루닛,KR7328130000
2900,A328270,리독스바이오,KR7328270004
2901,A328370,ARIRANG 코스피TR,KR7328370002
2902,A328380,솔트웨어,KR7328380001
2903,A329180,HD현대중공업,KR7329180004
2904,A329200,TIGER 리츠부동산인프라,KR7329200000
2905,A329650,KODEX TRF3070,KR7329650006
2906,A329660,KODEX TRF5050,KR7329660005
2907,A329670,KODEX TRF7030,KR7329670004
2908,A329750,TIGER 미국달러단기채권액티브,KR7329750004
2909,A330350,위더스제약,KR7330350000
2910,A330590,롯데리츠,KR7330590001
2911,A330730,스톤브릿지벤처스,KR7330730003
2912,A330860,네패스아크,KR7330860008
2913,A331380,포커스에이치엔에스,KR7331380006
2914,A331520,밸로프,KR7331520007
2915,A331660,한국미라클피플사,KR7331660001
2916,A331910,KOSEF Fn중소형,KR7331910000
2917,A331920,셀레믹스,KR7331920009
2918,A332290,누보,KR7332290006
2919,A332370,아이디피,KR7332370006
2920,A332500,ACE 200TR,KR7332500008
2921,A332570,와이팜,KR7332570001
2922,A332610,ARIRANG 미국단기우량회사채,KR7332610005
2923,A332620,ARIRANG 미국장기우량회사채,KR7332620004
2924,A332930,HANARO 200TR,KR7332930007
2925,A332940,HANARO MSCI Korea TR,KR7332940006
2926,A333050,모코엠시스,KR7333050003
2927,A333430,일승,KR7333430007
2928,A333620,엔시스,KR7333620003
2929,A333940,ARIRANG KS로우볼가중TR,KR7333940005
2930,A333950,ARIRANG KS로우사이즈가중TR,KR7333950004
2931,A333960,ARIRANG KS모멘텀가중TR,KR7333960003
2932,A333970,ARIRANG KS밸류가중TR,KR7333970002
2933,A333980,ARIRANG KS퀄리티가중TR,KR7333980001
2934,A334690,KBSTAR 팔라듐선물(H),KR7334690005
2935,A334700,KBSTAR 팔라듐선물인버스(H),KR7334700002
2936,A334890,이지스밸류리츠,KR7334890001
2937,A334970,프레스티지바이오로직스,KR7334970001
2938,A335810,프리시젼바이오,KR7335810008
2939,A335870,윙스풋,KR7335870002
2940,A335890,비올,KR7335890000
2941,A336040,타스컴,KR7336040001
2942,A336060,웨이버스,KR7336060009
2943,A336160,KBSTAR 금융채액티브,KR7336160007
2944,A336260,두산퓨얼셀,KR7336260005
2945,A33626K,두산퓨얼셀1우,KR733626K013
2946,A33626L,두산퓨얼셀2우B,KR733626K021
2947,A336370,솔루스첨단소재,KR7336370002
2948,A33637K,솔루스첨단소재1우,KR733637K010
2949,A33637L,솔루스첨단소재2우B,KR733637K028
2950,A336570,원텍,KR7336570007
2951,A337120,KODEX Fn멀티팩터,KR7337120000
2952,A337140,KODEX 코스피대형주,KR7337140008
2953,A337150,KODEX 200exTOP,KR7337150007
2954,A337160,KODEX 200ESG,KR7337160006
2955,A337840,유엑스엔,KR7337840003
2956,A337930,브랜드엑스코퍼레이션,KR7337930002
2957,A338100,NH프라임리츠,KR7338100001
2958,A338220,뷰노,KR7338220007
2959,A339770,교촌에프앤비,KR7339770000
2960,A339950,아이비김영,KR7339950008
2961,A340360,다보링크,KR7340360007
2962,A340440,세림B&G,KR7340440007
2963,A340570,티앤엘,KR7340570001
2964,A340810,씨유박스,KR7340810001
2965,A340930,유일에너테크,KR7340930007
2966,A341170,퓨쳐메디신,KR7341170009
2967,A341310,이앤에치,KR7341310001
2968,A341850,TIGER 리츠부동산인프라채권TR KIS,KR7341850006
2969,A343090,HLB사이언스,KR7343090007
2970,A344820,KCC글라스,KR7344820006
2971,A344860,이노진,KR7344860002
2972,A346000,HANARO KAP초장기국고채,KR7346000003
2973,A346010,타이드,KR7346010002
2974,A347000,센코,KR7347000002
2975,A347700,라이프시맨틱스,KR7347700007
2976,A347740,피엔케이피부임상연구센타,KR7347740003
2977,A347770,핌스,KR7347770000
2978,A347860,알체라,KR7347860009
2979,A347890,엠투아이,KR7347890006
2980,A348030,모비릭스,KR7348030008
2981,A348080,큐라티스,KR7348080003
2982,A348150,고바이오랩,KR7348150004
2983,A348210,넥스틴,KR7348210006
2984,A348340,뉴로메카,KR7348340001
2985,A348350,위드텍,KR7348350000
2986,A348370,엔켐,KR7348370008
2987,A348840,데이드림엔터,KR7348840000
2988,A348950,제이알글로벌리츠,KR7348950007
2989,A350520,이지스레지던스리츠,KR7350520003
2990,A351320,에스에이티이엔지,KR7351320007
2991,A351330,이삭엔지니어링,KR7351330006
2992,A352480,씨앤씨인터내셔널,KR7352480008
2993,A352540,KODEX TSE일본리츠(H),KR7352540009
2994,A352560,KODEX 다우존스미국리츠(H),KR7352560007
2995,A352700,씨앤투스,KR7352700009
2996,A352770,클리노믹스,KR7352770002
2997,A352820,하이브,KR7352820005
2998,A352910,오비고,KR7352910004
2999,A352940,인바이오,KR7352940001
3000,A353060,에이치엠씨제5호스팩,KR7353060007
3001,A353190,휴럼,KR7353190002
3002,A353200,대덕전자,KR7353200009
3003,A35320K,대덕전자1우,KR735320K011
3004,A353590,오토앤,KR7353590003
3005,A353810,이지바이오,KR7353810005
3006,A354180,와이즈에이아이,KR7354180002
3007,A354200,엔젠바이오,KR7354200008
3008,A354240,KBSTAR 미국고정배당우선증권ICE TR,KR7354240004
3009,A354350,HANARO 글로벌럭셔리S&P(합성),KR7354350001
3010,A354390,바스칸바이오제약,KR7354390007
3011,A354500,ACE 코스닥150,KR7354500001
3012,A355150,코스텍시스,KR7355150004
3013,A356540,ACE 종합채권(AA-이상)KIS액티브,KR7356540005
3014,A356680,엑스게이트,KR7356680009
3015,A356860,티엘비,KR7356860007
3016,A356890,싸이버원,KR7356890004
3017,A357120,코람코에너지리츠,KR7357120005
3018,A357230,에이치피오,KR7357230002
3019,A357250,미래에셋맵스리츠,KR7357250000
3020,A357430,마스턴프리미어리츠,KR7357430008
3021,A357550,석경에이티,KR7357550003
3022,A357580,아모센스,KR7357580000
3023,A357780,솔브레인,KR7357780006
3024,A357870,TIGER CD금리투자KIS(합성),KR7357870005
3025,A357880,비트나인,KR7357880004
3026,A358570,지아이이노베이션,KR7358570000
3027,A359090,씨엔알리서치,KR7359090008
3028,A359210,KODEX 코스피TR,KR7359210002
3029,A360070,탑머티리얼,KR7360070007
3030,A360140,KODEX 200롱코스닥150숏선물,KR7360140008
3031,A360150,KODEX 코스닥150롱코스피200숏선물,KR7360150007
3032,A360200,ACE 미국S&P500,KR7360200000
3033,A360750,TIGER 미국S&P500,KR7360750004
3034,A361390,제노코,KR7361390008
3035,A361570,알비더블유,KR7361570005
3036,A361580,KBSTAR 200TR,KR7361580004
3037,A361610,SK아이이테크놀로지,KR7361610009
3038,A361670,삼영에스앤씨,KR7361670003
3039,A362320,청담글로벌,KR7362320004
3040,A363170,마더스제약,KR7363170002
3041,A363230,투니플레이,KR7363230004
3042,A363250,진시스템,KR7363250002
3043,A363260,모비데이즈,KR7363260001
3044,A363280,티와이홀딩스,KR7363280009
3045,A36328K,티와이홀딩스우,KR736328K013
3046,A363510,SOL KIS단기통안채,KR7363510009
3047,A363570,KODEX 장기종합채권(AA-이상)액티브KAP,KR7363570003
3048,A363580,KODEX 200IT TR,KR7363580002
3049,A364690,KODEX 혁신기술테마액티브,KR7364690008
3050,A364960,TIGER KRX BBIG K-뉴딜,KR7364960005
3051,A364970,TIGER KRX바이오K-뉴딜,KR7364970004
3052,A364980,TIGER KRX2차전지K-뉴딜,KR7364980003
3053,A364990,TIGER KRX게임K-뉴딜,KR7364990002
3054,A365000,TIGER KRX인터넷K-뉴딜,KR7365000009
3055,A365040,TIGER AI코리아그로스액티브,KR7365040005
3056,A365270,큐라클,KR7365270008
3057,A365340,성일하이텍,KR7365340009
3058,A365550,ESR켄달스퀘어리츠,KR7365550003
3059,A365590,하이딥,KR7365590009
3060,A365780,ACE 국고채10년,KR7365780006
3061,A365900,브이씨,KR7365900000
3062,A366030,공구우먼,KR7366030005
3063,A366130,랩토,KR7366130003
3064,A366330,신한제7호스팩,KR7366330009
3065,A367000,플래티어,KR7367000007
3066,A367340,DB금융스팩8호,KR7367340007
3067,A367360,DB금융스팩9호,KR7367360005
3068,A367380,ACE 미국나스닥100,KR7367380003
3069,A367480,유안타제8호스팩,KR7367480001
3070,A367740,HANARO Fn5G산업,KR7367740008
3071,A367760,KBSTAR Fn5G테크,KR7367760006
3072,A367770,KBSTAR Fn수소경제테마,KR7367770005
3073,A368190,HANARO Fn K-뉴딜디지털플러스,KR7368190005
3074,A368200,KBSTAR Fn K-뉴딜디지털플러스,KR7368200002
3075,A368590,KBSTAR 미국나스닥100,KR7368590006
3076,A368600,아이씨에이치,KR7368600003
3077,A368680,KODEX Fn K-뉴딜디지털플러스,KR7368680005
3078,A368770,파이버프로,KR7368770004
3079,A368970,오에스피,KR7368970000
3080,A369370,블리츠웨이,KR7369370002
3081,A370090,퓨런티어,KR7370090003
3082,A371130,ACE 베트남VN30선물블룸버그레버리지(H),KR7371130006
3083,A371150,KBSTAR 차이나항셍테크,KR7371150004
3084,A371160,TIGER 차이나항셍테크,KR7371160003
3085,A371450,TIGER 글로벌클라우드컴퓨팅INDXX,KR7371450008
3086,A371460,TIGER 차이나전기차SOLACTIVE,KR7371460007
3087,A371470,TIGER 차이나바이오테크SOLACTIVE,KR7371470006
3088,A371870,ACE 차이나항셍테크,KR7371870007
3089,A371950,풍원정밀,KR7371950007
3090,A372170,윤성에프앤씨,KR7372170001
3091,A372290,하나머스트7호스팩,KR7372290007
3092,A372330,KODEX 차이나항셍테크,KR7372330001
3093,A372800,아이티아이즈,KR7372800003
3094,A372910,한컴라이프케어,KR7372910000
3095,A373200,하인크코리아,KR7373200005
3096,A373220,LG에너지솔루션,KR7373220003
3097,A373340,유진스팩6호,KR7373340009
3098,A373490,KODEX K-이노베이션액티브,KR7373490002
3099,A373530,ARIRANG 신흥국MSCI인버스(합성 H),KR7373530005
3100,A373790,KOSEF 미국방어배당성장나스닥,KR7373790005
3101,A375270,KBSTAR 글로벌데이터센터리츠나스닥(합성),KR7375270006
3102,A375500,DL이앤씨,KR7375500006
3103,A37550K,DL이앤씨우,KR737550K011
3104,A37550L,DL이앤씨2우(전환),KR737550K029
3105,A375760,HANARO 탄소효율그린뉴딜,KR7375760006
3106,A375770,KODEX 탄소효율그린뉴딜,KR7375770005
3107,A376180,피코그램,KR7376180006
3108,A376190,LB루셈,KR7376190005
3109,A376290,씨유테크,KR7376290003
3110,A376300,디어유,KR7376300000
3111,A376410,TIGER 탄소효율그린뉴딜,KR7376410007
3112,A376580,익수제약,KR7376580007
3113,A376910,실력산업,KR7376910006
3114,A376930,노을,KR7376930004
3115,A376980,원티드랩,KR7376980009
3116,A377030,맥스트,KR7377030002
3117,A377190,디앤디플랫폼리츠,KR7377190004
3118,A377220,프롬바이오,KR7377220009
3119,A377300,카카오페이,KR7377300009
3120,A377330,이지트로닉스,KR7377330006
3121,A377400,하이제6호스팩,KR7377400007
3122,A377450,리파인,KR7377450002
3123,A377460,위니아에이드,KR7377460001
3124,A377480,마음AI,KR7377480009
3125,A377630,삼성스팩4호,KR7377630009
3126,A377740,바이오노트,KR7377740006
3127,A377990,TIGER Fn신재생에너지,KR7377990007
3128,A378800,샤페론,KR7378800007
3129,A378850,화승알앤에이,KR7378850002
3130,A379390,이성씨엔아이,KR7379390008
3131,A379780,KBSTAR 미국S&P500,KR7379780000
3132,A379790,KBSTAR 유로스탁스50(H),KR7379790009
3133,A379800,KODEX 미국S&P500TR,KR7379800006
3134,A379810,KODEX 미국나스닥100TR,KR7379810005
3135,A380320,삼성머스트스팩5호,KR7380320002
3136,A380340,ACE Fn5G플러스,KR7380340000
3137,A380440,엔에이치스팩19호,KR7380440008
3138,A380540,옵티코어,KR7380540005
3139,A381170,TIGER 미국테크TOP10 INDXX,KR7381170000
3140,A381180,TIGER 미국필라델피아반도체나스닥,KR7381180009
3141,A381560,HANARO Fn전기&수소차,KR7381560002
3142,A381570,HANARO Fn친환경에너지,KR7381570001
3143,A381970,케이카,KR7381970003
3144,A382480,지아이텍,KR7382480002
3145,A382800,지앤비에스 에코,KR7382800001
3146,A382840,원준,KR7382840007
3147,A382900,범한퓨얼셀,KR7382900009
3148,A383220,F&F,KR7383220001
3149,A383310,에코프로에이치엔,KR7383310000
3150,A383800,LX홀딩스,KR7383800000
3151,A38380K,LX홀딩스1우,KR738380K012
3152,A383930,디티앤씨알오,KR7383930005
3153,A385510,KODEX K-신재생에너지액티브,KR7385510003
3154,A385520,KODEX K-미래차액티브,KR7385520002
3155,A385540,KBSTAR 종합채권(A-이상)액티브,KR7385540000
3156,A385550,KBSTAR 단기종합채권(AA-이상)액티브,KR7385550009
3157,A385560,KBSTAR KIS국고채30년Enhanced,KR7385560008
3158,A385590,ACE ESG액티브,KR7385590005
3159,A385600,ACE 2차전지&친환경차액티브,KR7385600002
3160,A385710,TIMEFOLIO 이노베이션액티브,KR7385710009
3161,A385720,TIMEFOLIO Kstock액티브,KR7385720008
3162,A386580,한화플러스제2호스팩,KR7386580005
3163,A387270,TIGER 글로벌BBIG액티브,KR7387270002
3164,A387280,TIGER 퓨처모빌리티액티브,KR7387280001
3165,A388050,지투파워,KR7388050007
3166,A388280,KBSTAR Fn컨택트대표,KR7388280000
3167,A388420,KBSTAR 비메모리반도체액티브,KR7388420002
3168,A388610,지에프씨생명과학,KR7388610008
3169,A388720,유일로보틱스,KR7388720005
3170,A388790,라이콤,KR7388790008
3171,A388800,유진스팩7호,KR7388800005
3172,A389020,자람테크놀로지,KR7389020009
3173,A389030,지니너스,KR7389030008
3174,A389140,포바이포,KR7389140005
3175,A389260,대명에너지,KR7389260001
3176,A389470,인벤티지랩,KR7389470006
3177,A389500,에스비비테크,KR7389500000
3178,A390110,애니메디솔루션,KR7390110005
3179,A390390,KODEX 미국반도체MV,KR7390390003
3180,A390400,KODEX 미국스마트모빌리티S&P,KR7390400000
3181,A390950,HANARO 단기채권액티브,KR7390950004
3182,A391060,엔에이치스팩20호,KR7391060001
3183,A391590,ACE 미국스팩&IPO INDXX,KR7391590007
3184,A391600,ACE 미국친환경그린테마INDXX,KR7391600004
3185,A391670,HK 베스트일레븐액티브,KR7391670007
3186,A391680,HK 하이볼액티브,KR7391680006
3187,A391710,코닉오토메이션,KR7391710001
3188,A393210,토마토시스템,KR7393210000
3189,A393360,신한제8호스팩,KR7393360003
3190,A393890,더블유씨피,KR7393890009
3191,A394280,오픈엣지테크놀로지,KR7394280002
3192,A394340,KOSEF 릭소글로벌디지털경제MSCI,KR7394340004
3193,A394350,KOSEF 릭소글로벌퓨처모빌리티MSCI,KR7394350003
3194,A394660,TIGER 글로벌자율주행&전기차SOLACTIVE,KR7394660005
3195,A394670,TIGER 글로벌리튬&2차전지SOLACTIVE(합성),KR7394670004
3196,A395150,KODEX Fn웹툰&드라마,KR7395150006
3197,A395160,KODEX Fn시스템반도체,KR7395160005
3198,A395170,KODEX Fn Top10동일가중,KR7395170004
3199,A395270,HANARO Fn K-반도체,KR7395270002
3200,A395280,HANARO Fn K-게임,KR7395280001
3201,A395290,HANARO Fn K-POP&미디어,KR7395290000
3202,A395400,SK리츠,KR7395400005
3203,A395750,ARIRANG ESG가치주액티브,KR7395750003
3204,A395760,ARIRANG ESG성장주액티브,KR7395760002
3205,A396270,넥스트칩,KR7396270001
3206,A396300,세아메카닉스,KR7396300006
3207,A396500,TIGER Fn반도체TOP10,KR7396500001
3208,A396510,TIGER 차이나클린에너지SOLACTIVE,KR7396510000
3209,A396520,TIGER 차이나반도체FACTSET,KR7396520009
3210,A396690,미래에셋글로벌리츠,KR7396690000
3211,A397030,에이프릴바이오,KR7397030008
3212,A397410,KBSTAR 국채선물5년추종인버스,KR7397410002
3213,A397420,KBSTAR 국채선물5년추종,KR7397420001
3214,A397880,교보11호스팩,KR7397880006
3215,A399110,SOL 미국S&P500ESG,KR7399110006
3216,A399580,KBSTAR 글로벌클린에너지S&P,KR7399580000
3217,A399720,가온칩스,KR7399720002
3218,A400560,하나금융20호스팩,KR7400560009
3219,A400570,KODEX 유럽탄소배출권선물ICE(H),KR7400570008
3220,A400580,SOL 유럽탄소배출권선물S&P(H),KR7400580007
3221,A400590,SOL 글로벌탄소배출권선물IHS(합성),KR7400590006
3222,A400760,NH올원리츠,KR7400760005
3223,A400840,하이제7호스팩,KR7400840005
3224,A400970,TIGER Fn메타버스,KR7400970000
3225,A401120,한국금시장그룹,KR7401120001
3226,A401170,KBSTAR iSelect메타버스,KR7401170006
3227,A401470,KODEX K-메타버스액티브,KR7401470000
3228,A401590,HANARO 글로벌탄소배출권선물ICE(합성),KR7401590005
3229,A402030,코난테크놀로지,KR7402030001
3230,A402340,SK스퀘어,KR7402340004
3231,A402420,켈스,KR7402420004
3232,A402460,HANARO Fn K-메타버스MZ,KR7402460000
3233,A402520,FOCUS 혁신기업액티브,KR7402520001
3234,A402970,ACE 미국고배당S&P,KR7402970008
3235,A403360,라피치,KR7403360001
3236,A403550,쏘카,KR7403550007
3237,A403790,마이다스 KoreaStock액티브,KR7403790009
3238,A403870,HPSP,KR7403870009
3239,A403990,KBSTAR KRX기후변화솔루션,KR7403990005
